,session,subject,parent_adj_nps,child_adj_nps,parent_indef_def_adj_nps
89606,4,102,the chairs,,the chairs
89614,4,102,the table,,the table
89615,4,102,the table,,the table
89630,4,102,a snack,,a snack
89666,4,102,a cup,,a cup
89719,4,102,the water,,the water
89758,4,102,the piano,,the piano
89764,4,102,the song,,the song
89768,4,102,the piano,,the piano
89793,4,102,a space,,a space
89851,4,102,the rest,,the rest
89852,4,102,the rest,,the rest
89878,4,102,the bed,,the bed
89903,4,102,a heart,,a heart
89904,4,102,a heart,,a heart
89907,4,102,the bed,,the bed
89913,4,102,the bed,,the bed
89926,4,102,a water,,a water
89956,4,102,a couch,,a couch
89957,4,102,the couch,,the couch
89966,4,102,a bug,,a bug
89996,4,102,a cucumber,,a cucumber
89998,4,102,the cucumber,,the cucumber
90000,4,102,the trees,,the trees
90001,4,102,the house,,the house
90002,4,102,the house,,the house
90003,4,102,a tree,,a tree
90012,4,102,the bed,,the bed
90021,4,102,the video,,the video
90025,4,102,the water,,the water
90042,4,102,the couch,,the couch
90056,4,102,the fire+truck,,the fire+truck
90058,4,102,the fire+truck,,the fire+truck
90060,4,102,a fire+truck,,a fire+truck
90061,4,102,the fire+truck,,the fire+truck
90068,4,102,the truck,,the truck
90076,4,102,the video,,the video
90080,4,102,the bed,,the bed
90082,4,102,the bed,,the bed
90085,4,102,the box,,the box
90088,4,102,the box,,the box
90108,4,102,the water,,the water
90110,4,102,the water,,the water
90112,4,102,the water,,the water
90120,4,102,the truck,,the truck
90121,4,102,the truck,,the truck
90125,4,102,the fire,,the fire
90127,4,102,the fire+truck,,the fire+truck
90129,4,102,the cucumber,,the cucumber
90155,4,102,the water,,the water
90159,4,102,a couch,,a couch
90160,4,102,the toys,,the toys
90165,4,102,a blanket,,a blanket
90168,4,102,the water,,the water
90171,4,102,the box,,the box
90176,4,102,a minute,,a minute
90187,4,102,the beginning,,the beginning
90188,4,102,the omelet,,the omelet
90189,4,102,the cucumber,,the cucumber
90198,4,103,a card,,a card
90199,4,103,a card,,a card
90204,4,103,a card,,a card
90214,4,103,a card,,a card
90215,4,103,the back,,the back
90241,4,103,a card,,a card
90262,4,103,a heart,,a heart
90270,4,103,the shape,,the shape
90277,4,103,the inside,,the inside
90278,4,103,the inside,,the inside
90282,4,103,a heart,,a heart
90286,4,103,the star,,the star
90287,4,103,a room,,a room
90295,4,103,the heart,,the heart
90299,4,103,a spot,,a spot
90304,4,103,the marker,,the marker
90305,4,103,the edge,,the edge
90317,4,103,the card,,the card
90334,4,103,a pocket,,a pocket
90341,4,103,a smell,,a smell
90346,4,103,the tissues,,the tissues
90349,4,103,the tissues,,the tissues
90393,4,103,a heart,,a heart
90398,4,103,a heart,,a heart
90399,4,103,a one,,a one
90422,4,103,a heart,,a heart
90447,4,103,the number,,the number
90450,4,103,the shape,,the shape
90470,4,103,the marker,,the marker
90472,4,103,the picture,,the picture
90493,4,103,the table,,the table
90498,4,103,the table,,the table
90502,4,103,a heart,,a heart
90507,4,103,the table,,the table
90514,4,103,the number,,the number
90532,4,103,the number,,the number
90536,4,103,the numbers,,the numbers
90547,4,103,a color,,a color
90580,4,103,a chance,,a chance
90622,4,103,a memory,,a memory
90645,4,103,a time,,a time
90648,4,103,the shape,,the shape
90650,4,103,the card,,the card
90663,4,103,the way,,the way
90671,4,103,the table,,the table
90673,4,103,the table,,the table
90675,4,103,the table,,the table
90677,4,103,the table,,the table
90680,4,103,the floor,,the floor
90687,4,103,the easel,,the easel
90709,4,103,a piece,,a piece
90710,4,103,the bottom,,the bottom
90717,4,103,the paper,,the paper
90720,4,103,the chalk+board,,the chalk+board
90721,4,103,the tape,,the tape
90759,4,103,a cup,,a cup
90764,4,103,the coasters,,the coasters
90797,4,103,a cup,,a cup
90798,4,103,a cup,,a cup
90803,4,103,a saucer,,a saucer
90806,4,103,a plate,,a plate
90817,4,103,a camera,,a camera
90818,4,103,a video,,a video
90819,4,103,a cookie,,a cookie
90823,4,103,a cookie,,a cookie
90828,4,103,a chocolate,,a chocolate
90840,4,103,the frying,,the frying
90848,4,103,the oven,,the oven
90849,4,103,the oven,,the oven
90855,4,103,the egg,,the egg
90871,4,103,the edge,,the edge
90877,4,103,a spatula,,a spatula
90881,4,103,a spatula,,a spatula
90949,4,103,a spout,,a spout
90951,4,103,the pan,,the pan
90952,4,103,the pans,,the pans
90957,4,103,a spout,,a spout
90963,4,103,the bottom,,the bottom
90974,4,103,a cow,,a cow
90981,4,103,the cup,,the cup
90982,4,103,the cup,,the cup
90994,4,103,the one,,the one
91012,4,103,the strawberries,,the strawberries
91040,4,103,a spoon,,a spoon
91043,4,103,a spoon,,a spoon
91054,4,103,a spoon,,a spoon
91057,4,103,a spoon,,a spoon
91112,4,103,the tea,,the tea
91115,4,103,the stove,,the stove
91122,4,103,the garbage,,the garbage
91124,4,103,the garbage,,the garbage
91160,4,103,the evening,,the evening
91169,4,103,the track,,the track
91173,4,103,a signal,,a signal
91175,4,103,the train,,the train
91194,4,103,the Once_Upon_ATime,,the Once_Upon_ATime
91220,4,103,a rubber,,a rubber
91224,4,103,the horse,,the horse
91273,4,103,a story,,a story
91298,4,103,the bees,,the bees
91338,4,103,the furniture,,the furniture
91345,4,103,the microphone,,the microphone
91364,4,103,the number,,the number
91378,4,103,the #,,the #
91389,4,103,the side,,the side
91391,4,103,the batteries,the batteries,the batteries
91394,4,103,the back,,the back
91395,4,103,the back,,the back
91402,4,103,the tape,,the tape
91403,4,103,the outside,,the outside
91419,4,103,the picture,,the picture
91421,4,103,the mouse,,the mouse
91426,4,103,a microphone,,a microphone
91429,4,103,a telephone,,a telephone
91430,4,103,a microphone,,a microphone
91444,4,103,a click,,a click
91506,4,103,the song,,the song
91558,4,103,the horse,,the horse
91562,4,103,the room,my hat,the room
91566,4,103,the room,,the room
91568,4,103,the marble,,the marble
91587,4,103,the hat,,the hat
91626,4,103,a banana,,a banana
91631,4,103,a couple,,a couple
91636,4,103,the horsy,,the horsy
91649,4,103,the camera,,the camera
91671,4,103,a pony,,a pony
91677,4,103,a ham,,a ham
91678,4,103,a ham,,a ham
91679,4,103,a froggy,,a froggy
91681,4,103,the frog,,the frog
91686,4,103,a way,,a way
91717,4,103,a movie,,a movie
91734,4,103,the one,,the one
91735,4,103,the one,,the one
91755,4,103,the bag,,the bag
91756,4,103,a bag,,a bag
91790,4,103,a baby,,a baby
91792,4,103,a baby,,a baby
91794,4,103,the box,,the box
91803,4,103,a movie,,a movie
91814,4,103,the baby,,the baby
91815,4,103,the baby,,the baby
91817,4,103,the house,,the house
91818,4,103,the baby,,the baby
91819,4,103,the mommy,,the mommy
91822,4,103,the mommy,,the mommy
91827,4,103,a look,,a look
91832,4,103,the baby,,the baby
91833,4,103,the baby,,the baby
91836,4,103,the baby,,the baby
91837,4,103,the keys,,the keys
91850,4,103,the baby,,the baby
91851,4,103,the baby,,the baby
91852,4,103,the baby,,the baby
91854,4,103,the baby,,the baby
91859,4,103,the baby,,the baby
91860,4,103,the baby,,the baby
91868,4,103,a nap,,a nap
91873,4,103,a lullaby,,a lullaby
91883,4,103,the milk,,the milk
91885,4,103,the fridge,,the fridge
91889,4,103,the baby,,the baby
91903,4,103,the door,,the door
91915,4,103,the mommy,,the mommy
91917,4,103,the dad,,the dad
91928,4,103,the baby,,the baby
91938,4,103,the baby,,the baby
91948,4,103,the mommy,,the mommy
91956,4,103,a bath,,a bath
91985,4,103,a photo,,a photo
91995,4,103,the photo,,the photo
91996,4,103,a photo,,a photo
91998,4,103,a photo,,a photo
92002,4,103,a photo,,a photo
92008,4,103,the basement,,the basement
92009,4,103,the basement,,the basement
92010,4,103,the pen,,the pen
92020,4,103,a bit,,a bit
92038,4,103,the blueberries,,the blueberries
92051,4,103,a banana,,a banana
92087,4,103,the hat,,the hat
92095,4,103,the corner,,the corner
92118,4,103,the door,,the door
92143,4,103,the side,,the side
92157,4,103,the bag,,the bag
92182,4,103,the movie,,the movie
92202,4,103,the key,,the key
92216,4,103,the end,,the end
92243,4,103,the summer+time,,the summer+time
92257,4,103,the keys,,the keys
92258,4,103,a hole,,a hole
92273,4,103,a birth+day,,a birth+day
92304,4,103,the lights,,the lights
92313,4,103,the thumb,,the thumb
92318,4,103,a violin,,a violin
92319,4,103,a instrument,,a instrument
92325,4,103,the keys,,the keys
92327,4,103,the keys,,the keys
92330,4,103,the keys,,the keys
92332,4,103,the sofa,,the sofa
92403,4,103,the part,,the part
92404,4,103,the part,,the part
92408,4,103,the holes,,the holes
92423,4,105,the water,,the water
92454,4,105,the water,,the water
92468,4,105,the water,,the water
92470,4,105,the water,,the water
92515,4,105,a napkin,,a napkin
92530,4,105,a spoon,,a spoon
92558,4,105,a spoon,,a spoon
92561,4,105,a spoon,,a spoon
92562,4,105,a lot,,a lot
92582,4,105,a faces,,a faces
92589,4,105,a monster,,a monster
92602,4,105,a laugh,,a laugh
92611,4,105,the train,,the train
92621,4,105,the sidewalk,,the sidewalk
92625,4,105,the train,,the train
92629,4,105,the tracks,,the tracks
92631,4,105,the street,,the street
92632,4,105,the street,,the street
92634,4,105,the train,,the train
92639,4,105,a walk,,a walk
92682,4,105,a eater,,a eater
92703,4,105,the ball,,the ball
92714,4,105,the garbage,,the garbage
92726,4,105,a bug,,a bug
92729,4,105,the bugs,,the bugs
92735,4,105,the napkins,,the napkins
92759,4,105,a bit,,a bit
92779,4,105,a bite,,a bite
92788,4,105,the rest,,the rest
92806,4,105,the spoon,,the spoon
92814,4,105,a spoon,,a spoon
92853,4,105,a rag,,a rag
92855,4,105,the table,,the table
92856,4,105,the table,,the table
92859,4,105,the table,,the table
92927,4,105,a #,,a #
92932,4,105,the floor,,the floor
92969,4,105,the dog,,the dog
93024,4,105,the strollers,,the strollers
93039,4,105,the strap,,the strap
93045,4,105,the angel,,the angel
93056,4,105,the footrest,,the footrest
93057,4,105,the angel,,the angel
93131,4,105,the stroller,,the stroller
93135,4,105,a minute,,a minute
93136,4,105,a time+out,,a time+out
93138,4,105,the stroller,,the stroller
93203,4,105,the hiccups,,the hiccups
93213,4,105,the situation,,the situation
93222,4,105,the stroller,,the stroller
93226,4,105,a sticker,,a sticker
93233,4,105,the counters,,the counters
93254,4,105,a book,,a book
93255,4,105,the Cat_In_The_Hat,,the Cat_In_The_Hat
93270,4,105,the counter,,the counter
93277,4,105,the kitchen,,the kitchen
93280,4,105,the light,,the light
93287,4,105,a bug,,a bug
93288,4,105,a bug,,a bug
93295,4,105,a book,,a book
93300,4,105,a puzzle,,a puzzle
93301,4,105,a block,,a block
93303,4,105,a puzzle,,a puzzle
93305,4,105,a book,,a book
93317,4,105,a one,,a one
93333,4,105,a morning,,a morning
93352,4,105,the closet,,the closet
93363,4,105,the doll+house,,the doll+house
93367,4,105,the doll+house,,the doll+house
93383,4,105,a kiss,,a kiss
93393,4,105,the bath+room,,the bath+room
93433,4,105,the moon,,the moon
93436,4,105,the computer,,the computer
93437,4,105,the moon,,the moon
93445,4,105,the baby,,the baby
93446,4,105,the baby,,the baby
93450,4,105,the daddy,,the daddy
93459,4,105,the button,,the button
93460,4,105,the channel,,the channel
93463,4,105,the commercial,,the commercial
93481,4,105,the baby,,the baby
93486,4,105,a mommy,,a mommy
93489,4,105,the sister,,the sister
93497,4,105,a baby,,a baby
93503,4,105,the swing,,the swing
93505,4,105,the swing,,the swing
93508,4,105,the baby,,the baby
93524,4,105,the fire,,the fire
93528,4,105,the hamper,,the hamper
93531,4,105,a sister,,a sister
93532,4,105,the picnic,,the picnic
93536,4,105,the #,,the #
93540,4,105,the chair,,the chair
93541,4,105,the table,,the table
93551,4,105,the thing,,the thing
93570,4,105,the bed,,the bed
93573,4,105,the swing,,the swing
93578,4,105,the baby,,the baby
93597,4,105,the baby,,the baby
93599,4,105,a bottle,,a bottle
93601,4,105,the one,,the one
93607,4,105,a song,,a song
93656,4,105,the table,,the table
93658,4,105,a table,,a table
93659,4,105,the mommy,,the mommy
93660,4,105,the table,,the table
93661,4,105,a mommy,,a mommy
93662,4,105,the table,,the table
93664,4,105,the table,,the table
93667,4,105,the tub,,the tub
93668,4,105,the daddy,,the daddy
93669,4,105,the sister,,the sister
93671,4,105,the swing,,the swing
93672,4,105,the furniture,,the furniture
93673,4,105,the beds,,the beds
93674,4,105,the yard,,the yard
93682,4,105,the house,,the house
93683,4,105,the house,,the house
93685,4,105,the stuff,,the stuff
93686,4,105,the house,,the house
93688,4,105,the piano,,the piano
93692,4,105,the piano,,the piano
93693,4,105,the yard,,the yard
93700,4,105,the fence,,the fence
93702,4,105,the fence,,the fence
93704,4,105,a party,,a party
93706,4,105,the horse,,the horse
93714,4,105,the daddy,,the daddy
93715,4,105,the daddy,,the daddy
93724,4,105,a daddy,,a daddy
93742,4,105,the culprit,,the culprit
93748,4,105,the boy,,the boy
93750,4,105,the ear+rings,,the ear+rings
93752,4,105,a boy,,a boy
93766,4,105,the floor,,the floor
93767,4,105,the man,,the man
93771,4,105,the stairs,,the stairs
93772,4,105,the stairs,,the stairs
93823,4,105,the bus,,the bus
93826,4,105,the light,,the light
93836,4,105,a toy,,a toy
93856,4,105,the girl,,the girl
93858,4,105,a girl,,a girl
93892,4,105,a day,,a day
93913,4,105,the box,,the box
93924,4,105,the kitty,,the kitty
93930,4,105,the mirror,,the mirror
93931,4,105,the mirror,,the mirror
93940,4,105,a hug,,a hug
93967,4,105,a mess,,a mess
93999,4,105,a second,,a second
94008,4,105,the matter,,the matter
94014,4,105,a cracker,,a cracker
94016,4,105,a snack,,a snack
94018,4,105,the matter,,the matter
94021,4,105,a snack,,a snack
94051,4,105,a cracker,,a cracker
94052,4,105,the #,,the #
94081,4,105,the counter,,the counter
94082,4,105,the chair,,the chair
94083,4,105,the chair,,the chair
94084,4,105,the chair,,the chair
94085,4,105,a grape,,a grape
94087,4,105,a puzzle,,a puzzle
94088,4,105,a puzzle,,a puzzle
94090,4,105,a cracker,,a cracker
94114,4,105,the animals,,the animals
94126,4,105,the refrigerator,,the refrigerator
94133,4,105,the music,,the music
94137,4,105,a bit,,a bit
94153,4,105,the table,,the table
94187,4,105,the horsie,,the horsie
94188,4,105,the horsie,,the horsie
94205,4,105,a food,,a food
94208,4,105,the table,,the table
94224,4,105,the baby,,the baby
94226,4,105,the baby,,the baby
94229,4,105,the states,,the states
94233,4,105,the baby,,the baby
94258,4,105,a ball,,a ball
94270,4,105,the ball,,the ball
94274,4,105,the pieces,,the pieces
94281,4,107,a building,,a building
94282,4,107,a building,,a building
94285,4,107,a building,,a building
94315,4,107,the piano,,the piano
94318,4,107,the blocks,,the blocks
94319,4,107,a tiger,,a tiger
94320,4,107,a tiger,,a tiger
94321,4,107,the key,,the key
94323,4,107,the one,,the one
94325,4,107,the light,,the light
94326,4,107,the light,,the light
94334,4,107,a song,,a song
94337,4,107,the light,,the light
94338,4,107,the key,,the key
94340,4,107,the one,,the one
94341,4,107,the light,,the light
94342,4,107,the orange,,the orange
94354,4,107,the one,,the one
94355,4,107,the one,,the one
94359,4,107,the one,,the one
94362,4,107,the one,,the one
94367,4,107,the #,,the #
94395,4,107,a video,,a video
94400,4,107,the key,,the key
94407,4,107,the light,,the light
94408,4,107,the key,,the key
94415,4,107,the key,,the key
94417,4,107,the key,,the key
94435,4,107,a song,,a song
94436,4,107,a song,,a song
94437,4,107,a song,,a song
94438,4,107,a song,,a song
94439,4,107,a song,,a song
94446,4,107,a kangaroo,,a kangaroo
94447,4,107,the kangaroo,,the kangaroo
94459,4,107,a horse,,a horse
94460,4,107,a horse,,a horse
94462,4,107,a horsie,,a horsie
94468,4,107,a horse,,a horse
94472,4,107,a horse,,a horse
94482,4,107,a horse,,a horse
94485,4,107,the roof,,the roof
94486,4,107,a roof,,a roof
94487,4,107,the house,,the house
94488,4,107,the house,,the house
94490,4,107,the roof,,the roof
94491,4,107,a doggie,,a doggie
94493,4,107,a roof,,a roof
94494,4,107,the house,,the house
94497,4,107,the bug,,the bug
94499,4,107,a lady+bug,,a lady+bug
94500,4,107,a lady+bug,,a lady+bug
94505,4,107,the lion,,the lion
94508,4,107,the lion,,the lion
94509,4,107,a roar,,a roar
94514,4,107,the roof,,the roof
94515,4,107,the roof,,the roof
94516,4,107,the roof,,the roof
94518,4,107,the dolphins,,the dolphins
94523,4,107,a song,,a song
94525,4,107,a song,,a song
94537,4,107,the Fruit_Salad_Song,,the Fruit_Salad_Song
94559,4,107,a couple,,a couple
94561,4,107,the baby,,the baby
94564,4,107,the baby,,the baby
94578,4,107,a banana,,a banana
94580,4,107,the banana,,the banana
94588,4,107,the songs,,the songs
94589,4,107,the baby,,the baby
94591,4,107,a bottle,,a bottle
94592,4,107,a bottle,,a bottle
94594,4,107,a song,,a song
94595,4,107,a bottle,,a bottle
94599,4,107,a song,,a song
94600,4,107,a song,,a song
94601,4,107,a song,,a song
94628,4,107,the way,,the way
94661,4,107,the table,,the table
94663,4,107,the table,,the table
94665,4,107,a lot,,a lot
94666,4,107,the building,,the building
94669,4,107,the sign,,the sign
94671,4,107,a school,,a school
94672,4,107,a school,,a school
94677,4,107,the bus,,the bus
94697,4,107,the bottle,,the bottle
94714,4,107,the diaper,,the diaper
94717,4,107,a diaper,,a diaper
94720,4,107,a diaper,,a diaper
94728,4,107,the lights,,the lights
94731,4,107,a ceiling,,a ceiling
94738,4,107,the stars,,the stars
94741,4,107,the sky,,the sky
94746,4,107,the sky,,the sky
94747,4,107,the sky,,the sky
94756,4,107,the song,,the song
94757,4,107,the song,,the song
94764,4,107,the Itsy_Bitsy_Spider,,the Itsy_Bitsy_Spider
94787,4,107,a drum,,a drum
94813,4,107,the chair,,the chair
94819,4,107,the back,,the back
94839,4,107,the hiccups,,the hiccups
94842,4,107,the hiccup,,the hiccup
94854,4,107,the tickles,,the tickles
94855,4,107,the music,,the music
94865,4,107,a Wiggle,,a Wiggle
94874,4,107,the blue,,the blue
94885,4,107,the paper,,the paper
94929,4,107,the sandhills,,the sandhills
94941,4,107,a sip,,a sip
94944,4,107,a sip,,a sip
94951,4,107,a sip,,a sip
94961,4,107,the hiccups,,the hiccups
94963,4,107,the hiccups,,the hiccups
94993,4,107,the guitar,,the guitar
94994,4,107,the guitar,,the guitar
94997,4,107,a rock,,a rock
94999,4,107,a rock,,a rock
95003,4,107,a singer,,a singer
95007,4,107,the beads,,the beads
95009,4,107,the beads,,the beads
95010,4,107,the beads,,the beads
95011,4,107,a one,,a one
95012,4,107,a bead,,a bead
95015,4,107,a bead,,a bead
95016,4,107,a bead,,a bead
95026,4,107,the music,,the music
95037,4,107,the beads,,the beads
95044,4,107,the cow,,the cow
95051,4,107,the chair,,the chair
95070,4,107,a song,,a song
95076,4,107,the drum,,the drum
95088,4,107,the roof,,the roof
95089,4,107,the roof,,the roof
95094,4,107,a fish,,a fish
95114,4,107,a tiger,,a tiger
95115,4,107,the cow,,the cow
95140,4,107,the book,,the book
95141,4,107,the penguins,,the penguins
95156,4,107,a bottle,,a bottle
95169,4,107,the sandhills,,the sandhills
95174,4,107,the baby,,the baby
